  -0.20283032E+02   0.15530706E-08   0.64388574E+09   0.22528132E+20
  -0.20259983E+02   0.15892829E-08   0.62921461E+09   0.23053410E+20
  -0.20236934E+02   0.16263395E-08   0.61487776E+09   0.23590936E+20
  -0.20213885E+02   0.16642602E-08   0.60086759E+09   0.24140995E+20
  -0.20190836E+02   0.17030650E-08   0.58717664E+09   0.24703880E+20
  -0.20167787E+02   0.17427747E-08   0.57379764E+09   0.25279889E+20
  -0.20144738E+02   0.17834102E-08   0.56072349E+09   0.25869329E+20
  -0.20121690E+02   0.18249932E-08   0.54794723E+09   0.26472512E+20
  -0.20098641E+02   0.18675458E-08   0.53546209E+09   0.27089760E+20
  -0.20075592E+02   0.19110906E-08   0.52326142E+09   0.27721399E+20
  -0.20052543E+02   0.19556507E-08   0.51133875E+09   0.28367766E+20
  -0.20029494E+02   0.20012498E-08   0.49968774E+09   0.29029204E+20
  -0.20006445E+02   0.20479121E-08   0.48830221E+09   0.29706065E+20
  -0.19983396E+02   0.20956624E-08   0.47717609E+09   0.30398708E+20
  -0.19960347E+02   0.21445261E-08   0.46630349E+09   0.31107500E+20
  -0.19937298E+02   0.21945291E-08   0.45567863E+09   0.31832819E+20
  -0.19914249E+02   0.22456980E-08   0.44529585E+09   0.32575050E+20
  -0.19891201E+02   0.22980600E-08   0.43514965E+09   0.33334588E+20
  -0.19868152E+02   0.23516429E-08   0.42523463E+09   0.34111835E+20
  -0.19845103E+02   0.24064752E-08   0.41554553E+09   0.34907205E+20
  -0.19822054E+02   0.24625859E-08   0.40607720E+09   0.35721119E+20
  -0.19799005E+02   0.25200050E-08   0.39682461E+09   0.36554012E+20
  -0.19775956E+02   0.25787629E-08   0.38778284E+09   0.37406325E+20
  -0.19752907E+02   0.26388908E-08   0.37894709E+09   0.38278510E+20
  -0.19729858E+02   0.27004207E-08   0.37031267E+09   0.39171032E+20
  -0.19706809E+02   0.27633853E-08   0.36187498E+09   0.40084365E+20
  -0.19683760E+02   0.28278180E-08   0.35362955E+09   0.41018993E+20
  -0.19660712E+02   0.28937530E-08   0.34557199E+09   0.41975413E+20
  -0.19637663E+02   0.29612254E-08   0.33769803E+09   0.42954134E+20
  -0.19614614E+02   0.30302711E-08   0.33000348E+09   0.43955675E+20
  -0.19591565E+02   0.31009266E-08   0.32248425E+09   0.44980568E+20
  -0.19568516E+02   0.31732296E-08   0.31513635E+09   0.46029358E+20
  -0.19545467E+02   0.32472185E-08   0.30795587E+09   0.47102602E+20
  -0.19522418E+02   0.33229325E-08   0.30093900E+09   0.48200871E+20
  -0.19499369E+02   0.34004119E-08   0.29408202E+09   0.49324747E+20
  -0.19476320E+02   0.34796979E-08   0.28738127E+09   0.50474828E+20
  -0.19453271E+02   0.35608326E-08   0.28083320E+09   0.51651725E+20
  -0.19430223E+02   0.36438590E-08   0.27443433E+09   0.52856063E+20
  -0.19407174E+02   0.37288213E-08   0.26818126E+09   0.54088482E+20
  -0.19384125E+02   0.38157647E-08   0.26207067E+09   0.55349636E+20
  -0.19361076E+02   0.39047352E-08   0.25609931E+09   0.56640196E+20
  -0.19338027E+02   0.39957803E-08   0.25026401E+09   0.57960848E+20
  -0.19314978E+02   0.40889482E-08   0.24456167E+09   0.59312292E+20
  -0.19291929E+02   0.41842885E-08   0.23898926E+09   0.60695247E+20
  -0.19268880E+02   0.42818518E-08   0.23354381E+09   0.62110447E+20
  -0.19245831E+02   0.43816899E-08   0.22822245E+09   0.63558645E+20
  -0.19222782E+02   0.44838559E-08   0.22302233E+09   0.65040610E+20
  -0.19199734E+02   0.45884041E-08   0.21794070E+09   0.66557129E+20
  -0.19176685E+02   0.46953900E-08   0.21297485E+09   0.68109007E+20
  -0.19153636E+02   0.48048704E-08   0.20812216E+09   0.69697070E+20
  -0.19130587E+02   0.49169036E-08   0.20338003E+09   0.71322161E+20
  -0.19107538E+02   0.50315489E-08   0.19874595E+09   0.72985143E+20
  -0.19084489E+02   0.51488675E-08   0.19421747E+09   0.74686900E+20
  -0.19061440E+02   0.52689214E-08   0.18979216E+09   0.76428335E+20
  -0.19038391E+02   0.53917746E-08   0.18546769E+09   0.78210375E+20
  -0.19015342E+02   0.55174924E-08   0.18124175E+09   0.80033965E+20
  -0.18992293E+02   0.56461414E-08   0.17711211E+09   0.81900074E+20
  -0.18969245E+02   0.57777901E-08   0.17307655E+09   0.83809695E+20
  -0.18946196E+02   0.59125084E-08   0.16913295E+09   0.85763841E+20
  -0.18923147E+02   0.60503679E-08   0.16527921E+09   0.87763550E+20
  -0.18900098E+02   0.61914418E-08   0.16151327E+09   0.89809886E+20
  -0.18877049E+02   0.63358050E-08   0.15783314E+09   0.91903934E+20
  -0.18854000E+02   0.64835343E-08   0.15423686E+09   0.94046808E+20
  -0.18830951E+02   0.66347081E-08   0.15072253E+09   0.96239646E+20
  -0.18807902E+02   0.67894068E-08   0.14728827E+09   0.98483613E+20
  -0.18784853E+02   0.69477125E-08   0.14393226E+09   0.10077990E+21
  -0.18761804E+02   0.71097094E-08   0.14065272E+09   0.10312973E+21
  -0.18738756E+02   0.72754835E-08   0.13744791E+09   0.10553435E+21
